CustomerID,Recency,Frequency,Monetary,RFM_Score,RFM_Segment,Segment,PC1,PC2,PC3,LD1,LD2
17289.0,32,3,890.96,9,333,Loyal Customers,0.6652460619423263,-0.30886541996227734,-0.2934689093288608,1.1543240848236869,0.7235721246977238
17290.0,4,2,422.72,9,432,Loyal Customers,0.16913573552128341,-0.9162962598626611,-0.19662777594603847,0.47015785510310504,1.3087769140521637
17293.0,8,8,1408.19,12,444,Champions,1.7662806702201639,0.018594502225582486,0.32119476123893775,2.8832544620150737,-0.5344959028715457
17295.0,29,3,400.12,8,332,Loyal Customers,0.287578732407778,-0.5732156149297105,0.15299686917019165,0.5900756409220296,0.43570807016544344
17297.0,17,1,95.43,7,421,Loyal Customers,-1.0010022871173843,-1.444446105288515,0.19696964721141963,-1.3344543131099509,1.4291204486173776
17298.0,101,2,270.68,7,232,Loyal Customers,-0.5283012351024232,-0.20475281228372147,0.08128997684325827,-0.8213773131369689,0.14680600375549044
17299.0,12,4,544.75,10,433,Champions,0.7313136594680985,-0.5192950451824229,0.21710142037040311,1.304151112306203,0.2676014749850901
17301.0,21,1,166.43,6,321,At Risk,-0.7497849249347203,-1.2451531110997258,-0.11069551832948765,-0.9640046265174476,1.6082797765007486
17302.0,15,5,1044.48,11,443,Champions,1.2061501668225734,-0.209470778804246,0.05147177890842424,2.0164088761100696,0.11747923006625328
17303.0,361,1,192.24,4,121,Lost Customers,-2.3588969340467356,1.7560863635539445,-0.08888926469843922,-4.226598382204932,-1.786966251329546
17306.0,11,3,109.92,8,431,Loyal Customers,-0.2548208499548551,-1.1130608260750352,0.8671831331009596,-0.18696942213391232,0.1064517413397697
17309.0,95,1,82.75,5,221,At Risk,-1.4555438578774034,-0.8077610063121573,0.29930463905368704,-2.212161640903725,0.5809536709244667
17311.0,78,2,727.84,8,233,Loyal Customers,0.06996873499929863,-0.1106929659715753,-0.47803662961846183,0.13999690876213303,0.7734267215400128
17312.0,155,2,96.35,5,131,At Risk,-1.2990951608827996,-0.04083781332392873,0.6720246132209363,-2.1192845283244273,-0.8103150943544599
17313.0,31,1,210.6,7,322,Loyal Customers,-0.6841947471912699,-1.088338901609304,-0.23875984653734567,-0.8890784295014718,1.6000008451273722
17314.0,25,8,2036.24,11,344,Champions,1.8633232754374258,0.2764007796349222,0.11996807580502138,2.988744658841655,-0.5602984231715641
17315.0,2,36,4215.72,12,444,Champions,3.6553966761119807,0.9903704791675545,1.236258368687817,5.76419954057842,-2.9725955947608838
17320.0,100,3,815.88,8,233,Loyal Customers,0.28615737197376684,0.25662090474827004,-0.22383407757108145,0.41514043667720496,-0.0019228591464400073
17321.0,68,1,430.44,6,222,At Risk,-0.5170748406122853,-0.5539947549194822,-0.6264683632856753,-0.726207169754494,1.5080828777515816
17323.0,15,7,921.07,11,443,Champions,1.413316939066531,-0.10503311278410934,0.43322420575794235,2.3314377690501265,-0.5299407805849575
17324.0,18,4,418.59,9,432,Loyal Customers,0.5725669948365897,-0.5454569162637276,0.3660631531859596,1.049307707926346,0.10196464032569784
17325.0,280,1,96.8,4,121,Lost Customers,-2.29323450144222,0.8482453190492313,0.26802102840483655,-3.9301070768110002,-1.2357568567949375
17329.0,14,2,466.56,9,432,Loyal Customers,0.1680914804029193,-0.7999302371151363,-0.2487404719859879,0.44424171628473225,1.2464541779452192
17330.0,23,2,273.9,8,332,Loyal Customers,-0.1372121910646917,-0.87995462911816,0.05127979910618215,-0.03969693018920944,0.9435096592043468
17333.0,86,1,479.13,7,223,Loyal Customers,-0.5534756910754016,-0.3654908396827736,-0.6809230787575106,-0.8250994430171853,1.3679035675554823
17334.0,302,2,215.82,6,132,At Risk,-1.631972394881557,1.4769988490313866,0.2678930230763002,-2.9807860979008547,-1.983989084012623
17337.0,151,4,1657.22,8,134,Loyal Customers,0.5904898652096954,1.0215212630482933,-0.36329522443702295,0.7527654730434952,-0.7011270873112567
17338.0,17,8,5940.0,12,444,Champions,2.4284819739255914,0.525861398371378,-0.4815719028763005,3.863505686116492,-0.052746267083627806
17339.0,94,2,199.2,6,231,At Risk,-0.6436667958031094,-0.35668151967222017,0.2500986711833616,-0.978932659588512,0.09627191151150286
17340.0,30,11,8982.7,11,344,Champions,2.836218315990315,0.9041479355292986,-0.39772765971732527,4.450433362119132,-0.6174130167203956
17341.0,157,3,615.37,7,133,Loyal Customers,-0.1337321477147963,0.6686405679685339,-0.04906015452178233,-0.35902045337530136,-0.6928859508814951
17343.0,355,1,168.74,4,121,Lost Customers,-2.3929398716384145,1.6652218040361668,-0.018104474207963205,-4.263516353705296,-1.777691272991781
17344.0,46,1,135.57,6,321,At Risk,-0.9733349306923316,-1.0883518514129973,0.01085508839404347,-1.3631572692435516,1.2732802343934564
17345.0,15,4,393.79,9,432,Loyal Customers,0.557465071069922,-0.5897240009055159,0.39926760187378113,1.0337536978196478,0.10815897499139722
17346.0,4,15,2271.47,12,444,Champions,2.5584381485862076,0.41001515878573574,0.6753674101266421,4.094832750087585,-1.4983118001450255
17348.0,15,5,990.68,11,443,Champions,1.1802036582687883,-0.22522073236783516,0.08104627349150789,1.9771422924995257,0.09643533456696135
17349.0,179,1,47.55,4,121,Lost Customers,-2.1382660854305446,-0.23938534328168387,0.6297440052275675,-3.4497914689016027,-0.4891643265451548
17350.0,8,4,956.75,10,433,Champions,1.027293330086621,-0.38643052234392805,-0.09894259827090293,1.7618112268990587,0.5322458732146466
17351.0,36,3,253.5,8,332,Loyal Customers,0.029558822344886947,-0.6479379736626807,0.40978249167656916,0.1825618268617486,0.18340816794675885
17354.0,51,1,56.690000000000005,6,321,At Risk,-1.4212612549656414,-1.3017504791563193,0.494761495661257,-2.0532019787132394,0.8792520420009828
17356.0,312,1,178.22,4,121,Lost Customers,-2.1538388588471213,1.3072604343441354,-0.061435180240856,-3.79702489773566,-1.319422669918883
17357.0,24,2,334.79,8,332,Loyal Customers,-0.04388865929335142,-0.8116057341007926,-0.060423047615104676,0.09910222103391701,1.0130520573844226
17358.0,303,2,347.40000000000003,6,132,At Risk,-1.4039802399739494,1.6270937930970097,0.0026914326917211917,-2.6381839286672135,-1.8052238042090498
17359.0,11,1,56.15,7,421,Loyal Customers,-1.2282890399250812,-1.652612810094703,0.48801868460330844,-1.6638210513363205,1.2816651815404037
17360.0,17,3,504.34,10,433,Champions,0.4602912490172794,-0.6087761856589382,0.020098279648323704,0.880655980174408,0.6495573744500088
17361.0,49,3,430.85,8,332,Loyal Customers,0.2250368492575631,-0.37717975205114074,0.11767777891710363,0.44675523812477913,0.26203193706190087
17362.0,239,2,276.28,6,132,At Risk,-1.1999697119182955,1.0021321317629102,0.11129398532659894,-2.173692070477961,-1.246316144378321
17364.0,1,11,3659.74,12,444,Champions,2.538567274048974,0.3841691844007634,0.09612121442308956,4.07055198256717,-0.680542859787271
17365.0,13,8,3828.03,12,444,Champions,2.2325071929347113,0.36010155129946647,-0.23687364538104752,3.5766582856941245,-0.18710114263379832
17367.0,238,1,149.46,4,121,Lost Customers,-1.8742013549626992,0.6112056772692411,0.01426877432982762,-3.1937458902563893,-0.6377020165953594
17368.0,23,7,647.79,10,343,Champions,1.2011628833014107,-0.14021416018269972,0.632400457066277,1.9909022345679395,-0.7511887968758286
17370.0,73,4,398.22,7,232,Loyal Customers,0.27643845385258664,-0.08171230246073465,0.41043173784066417,0.4673097289265167,-0.47632704752198846
17371.0,17,3,210.64,9,432,Loyal Customers,0.032844407068937966,-0.8682433851718797,0.5073131311399041,0.2337721374548884,0.3028769471078483
17372.0,41,8,1232.8,11,344,Champions,1.5379898248918498,0.26611791712631994,0.40550672645059443,2.457458551997458,-0.9225211342572133
17373.0,40,4,623.07,9,333,Loyal Customers,0.6588604162797336,-0.23567561728177963,0.1504371801802029,1.1263625484046889,0.03670610601603316
17374.0,219,2,109.07,5,131,At Risk,-1.554928865730692,0.552666335092644,0.6224914439731601,-2.662203859722962,-1.4112539012505654
17375.0,199,3,333.06,6,132,At Risk,-0.6420290326120807,0.8514956657248913,0.3064371934193072,-1.2304704146182301,-1.3633380764131493
17376.0,71,2,185.0,6,231,At Risk,-0.5661840478259521,-0.5787480048843939,0.284378670702362,-0.8057005092312011,0.3005085595072946
17377.0,24,20,3527.02,11,344,Champions,2.9298120370818292,0.8492959078957035,0.7295219555473218,4.609613000937565,-2.0908642097748604
17379.0,11,1,350.26,8,422,Loyal Customers,-0.33648358934325984,-1.111272367109732,-0.5284839948506086,-0.31419232510443695,2.0049632957679933
17381.0,152,5,632.31,8,143,Loyal Customers,0.2832149181544554,0.8331911493659251,0.3732063819128999,0.2862689178752976,-1.4732850577674725
17382.0,65,1,50.400000000000006,5,221,At Risk,-1.547116188280103,-1.2143466111660066,0.5635900194141571,-2.2777367684703083,0.6911113852920904
17383.0,4,1,199.29,7,421,Loyal Customers,-0.5777989434948149,-1.3396546518295607,-0.21611450209202848,-0.6623559025253749,1.8522777219077697
17384.0,19,2,122.2,7,331,Loyal Customers,-0.5116280770865735,-1.1540311351443193,0.49936979554000455,-0.596591167770154,0.6644302647746302
17385.0,15,1,251.16,8,422,Loyal Customers,-0.5190319282442738,-1.1752822229126416,-0.341731911518342,-0.6001892326146153,1.8323172905422827
17386.0,8,3,154.7,8,431,Loyal Customers,-0.0734507820017883,-1.0380662096784283,0.6764437766792,0.09481074950491586,0.2719945314524616
17387.0,20,2,629.12,9,333,Loyal Customers,0.28499556752457733,-0.6587676093768311,-0.4139725216459431,0.6065589972659867,1.3043836702222762
17388.0,78,2,128.48,6,231,At Risk,-0.7786573750111184,-0.6258228455007243,0.48924913222270655,-1.14428563868502,0.08514917776140604
17389.0,1,26,2717.48,12,444,Champions,3.1502777332520644,0.6954011394812217,1.1406019595656316,5.000549542373533,-2.48301876146063
17392.0,307,2,355.26,6,132,At Risk,-1.412782587104608,1.6685505859790393,-0.008596612642774837,-2.6612394273668323,-1.8369532584985535
17394.0,219,1,38.4,4,121,Lost Customers,-2.4384175952712384,0.04641740892451323,0.7586525198873931,-4.001373978501599,-0.9785051494291922
17396.0,149,2,108.75,5,131,At Risk,-1.2105745688794403,-0.0573043128595732,0.6031083555114887,-1.970718928018948,-0.7016350610561847
17397.0,22,2,547.36,9,333,Loyal Customers,0.20686051095215616,-0.6827968816224341,-0.33557277715035094,0.48344484021024914,1.2287171348480352
17398.0,115,3,378.78,7,232,Loyal Customers,-0.16409083359125354,0.15881275984273407,0.20941590467100996,-0.3027539285946434,-0.4593100053559726
17400.0,126,5,1565.24,10,244,Champions,0.8563482426669152,0.8768926713459108,-0.1414779430762951,1.2169029152050248,-0.8486086586147226
17402.0,5,9,619.91,11,443,Champions,1.4770488579367704,-0.199880630391176,0.8931538370205305,2.453394260258684,-1.049281574455804
17403.0,36,1,255.87,7,322,Loyal Customers,-0.6136782982630931,-0.9870343165340133,-0.34578778235921315,-0.7945290785025295,1.6264552590554935
17404.0,26,8,1172.14,11,344,Champions,1.5873264790275408,0.120566216331257,0.4292259923624199,2.5686267012160093,-0.7902929887374686
17405.0,1,3,754.26,10,433,Champions,0.736676119122496,-0.6282059092326282,-0.20964752611092377,1.3378649323796852,0.97208037759652
17406.0,333,2,1176.67,8,134,Loyal Customers,-0.9540134407249747,2.2512306815879235,-0.6701011368163632,-2.0302265246052573,-1.624705964511616
17409.0,185,2,111.55,5,131,At Risk,-1.376033799828889,0.26345888677430784,0.5998123489741528,-2.3087283006422643,-1.0571434988116366
17410.0,16,5,900.27,11,443,Champions,1.128314632076328,-0.24501822668215356,0.13486041723519215,1.8961815852134931,0.04820320101608877
17411.0,12,3,630.7,10,433,Champions,0.5946006194917687,-0.5857481601431412,-0.10633949625910909,1.0960832160638627,0.7892267813870938
17412.0,3,7,1178.74,12,444,Champions,1.5936209377018888,-0.13598553019905946,0.2916726507094849,2.6335068048675287,-0.3099344107319857
17414.0,185,1,28.0,4,121,Lost Customers,-2.4209799148430102,-0.34079730377916334,0.9200066855557636,-3.892242659922309,-0.7553446333864097
17415.0,80,1,138.44,5,221,At Risk,-1.1310733067497565,-0.7863019475512696,0.009419246776375798,-1.6846149971399673,0.9363289487302248
17416.0,30,6,4601.58,11,344,Champions,2.0040313937977396,0.43893411509187885,-0.6068417501574948,3.1882009993750384,0.23544229758162336
17418.0,42,2,349.76,8,332,Loyal Customers,-0.11138361764398692,-0.6419764491178802,-0.0794359030239952,-0.04684684157018341,0.8476538952694899
17419.0,11,12,3475.62,12,444,Champions,2.538630146801731,0.49527644900534307,0.21466310935696764,4.046731351187394,-0.9688508371628046
17420.0,50,3,485.08,9,333,Loyal Customers,0.27819449816703884,-0.33321220254712336,0.0517570335779966,0.5247686772966159,0.29899782731491803
17422.0,16,6,1609.85,12,444,Champions,1.5575796593438989,0.00413077241701353,-0.023340485080014003,2.5466259010054686,-0.04058592165280287
17423.0,46,2,425.29,8,332,Loyal Customers,-0.03536495168283559,-0.5490319188917944,-0.1874051101809152,0.0584629615817526,0.8847184574060508
17425.0,61,1,655.97,7,223,Loyal Customers,-0.27597408632893944,-0.48954259948999623,-0.863969098967482,-0.34429824367596834,1.7466605118884955
17426.0,8,6,3895.29,12,444,Champions,2.0308890666012713,0.1978373744334614,-0.5201882906184918,3.2823852639058138,0.3924719385132697
17427.0,72,1,100.8,5,221,At Risk,-1.246074528799632,-0.9497094857031466,0.18314295507186798,-1.83918538580439,0.8922379324453144
17428.0,1,25,5667.59,12,444,Champions,3.4759178028390303,0.8958663566405625,0.6883700212704656,5.4931643607709315,-2.111932677345372
17429.0,128,3,401.72,7,232,Loyal Customers,-0.1995037966568843,0.28941638751839915,0.1804866522337428,-0.38798326699022867,-0.5679501933454844
17430.0,33,2,242.36,8,332,Loyal Customers,-0.24646098761674318,-0.8292705265186707,0.1225014090235096,-0.22936622540775603,0.7934277142713216
17431.0,313,1,357.4,5,122,At Risk,-1.818412508903622,1.5225696857393674,-0.44909301604052076,-3.2918353887347616,-1.0535229701335487
17432.0,18,2,349.36,9,432,Loyal Customers,0.006610574564353789,-0.8511518176959766,-0.08600158810571333,0.1901275617118652,1.0908948978519277
17433.0,88,1,283.26,6,222,At Risk,-0.8207863087786191,-0.5043527606833978,-0.38689618749891513,-1.234505606290857,1.138806341065167
17434.0,2,7,2021.72,12,444,Champions,1.863349537980916,0.01604413589526308,-0.0104406154556081,3.044138682817005,-0.08502366074278601
17436.0,2,2,216.3,9,432,Loyal Customers,-0.14895409144959504,-1.1327819495283828,0.17659974369463796,-0.006361556495666257,1.063085567065468
17438.0,254,1,283.05,5,122,At Risk,-1.641151775449088,0.9398704144308626,-0.33665184520113295,-2.8799936794757968,-0.5470486072278264
17440.0,248,2,22.62,5,131,At Risk,-2.4540326827187977,0.34619538235962544,1.4927343904844579,-4.0934515047974065,-2.318751151897507
17442.0,37,6,2100.79,11,344,Champions,1.5844967211925778,0.26616966315774865,-0.16595746713220133,2.5362561122647387,-0.1478540266599641
17444.0,152,2,1789.94,8,134,Loyal Customers,0.1459660235654502,0.8012379061914929,-0.9591022235435563,0.07492377524973357,0.38014338889601795
17446.0,177,2,120.9,5,131,At Risk,-1.2973222400647513,0.21763816427895583,0.5527372702360484,-2.1701402041192335,-0.9441239146887497
17447.0,40,2,541.53,9,333,Loyal Customers,0.11269514162207415,-0.5293569707735164,-0.32418601546219705,0.29713366412636716,1.0416879567368187
17449.0,2,7,2158.96,12,444,Champions,1.8955901137383693,0.035614690831032594,-0.04718924894198901,3.0929304985253814,-0.058874966953390874
17450.0,11,9,2545.34,12,444,Champions,2.1404966800128142,0.2730429519340767,0.1049572487861244,3.4428326631788844,-0.5480782127742659
17451.0,1,7,1638.8,12,444,Champions,1.7652177649240823,-0.055223439946234076,0.10674278775585974,2.8980628990533144,-0.15846577926240416
17453.0,18,2,457.47,9,432,Loyal Customers,0.13869024074049902,-0.7709773077168613,-0.2365493723582525,0.3900125383131474,1.198018007954797
17454.0,192,4,451.88,6,132,At Risk,-0.2494568416115986,0.991359523466411,0.37555537600213784,-0.6181587252234696,-1.634415962527365
17455.0,204,1,111.8,4,121,Lost Customers,-1.847732374662385,0.2294731107783909,0.16532883323652975,-3.0709469026416287,-0.40721667184443
17456.0,365,1,219.62,5,122,At Risk,-2.3135778204773683,1.8303957651425387,-0.1618663362455967,-4.167748261221771,-1.7748005371851363
17457.0,127,4,216.49,7,232,Loyal Customers,-0.28859806366656193,0.2071007967101571,0.7666388136628665,-0.5192110637590348,-1.266568760350532
17458.0,15,1,300.4,8,422,Loyal Customers,-0.43142801292338817,-1.122105218560306,-0.4415850965333445,-0.4676123790303312,1.9033683776478965
17459.0,43,2,551.99,9,333,Loyal Customers,0.10725457791763396,-0.4975595108243867,-0.33397561111967866,0.28159935650504775,1.018832653650594
17460.0,94,5,534.08,9,243,Loyal Customers,0.4869459996150592,0.2782598009683308,0.4501456760778727,0.7357363921768009,-0.9514895191646532
17461.0,23,3,633.65,9,333,Loyal Customers,0.5425512819529871,-0.4886430634339513,-0.10564559029239988,0.9905441010827024,0.679388833635265
17462.0,60,2,612.44,8,233,Loyal Customers,0.0742288270968811,-0.31870684536035304,-0.3869470550785067,0.19024842663955274,0.887538294764479
17463.0,16,5,1661.86,12,444,Champions,1.4291226322586754,-0.0624228680578064,-0.2080082409312746,2.3514144141467512,0.29217329464415215
17464.0,158,1,248.2,5,122,At Risk,-1.231218829713351,0.06550732831935954,-0.29219544787174234,-2.025991125951886,0.37559480883250806
17466.0,10,2,531.88,10,433,Champions,0.2520741096417263,-0.7957513734830595,-0.32314483653211806,0.5810725550130276,1.33915854132554
17468.0,10,2,137.0,8,431,Loyal Customers,-0.41145477336892566,-1.1985242195426655,0.43316236817868137,-0.42309000153054066,0.801003958951062
17469.0,16,5,1695.97,12,444,Champions,1.439095042378344,-0.056369452586654906,-0.21937504924203685,2.3665063281493954,0.30026141008362894
17470.0,45,5,734.41,10,343,Champions,0.885178079504526,-0.05330635908020945,0.25741508545865466,1.4576529944422094,-0.32727231211197805
17472.0,191,3,668.89,7,133,Loyal Customers,-0.2607905290796097,0.9893137286256077,-0.08546583938309149,-0.6340480970747929,-1.004954250809216
17475.0,79,1,194.37,5,221,At Risk,-0.9604967989103768,-0.6944592175304455,-0.17967792650365008,-1.4240366001770035,1.0808224715803347
17480.0,78,1,511.82,7,223,Loyal Customers,-0.4816081661178238,-0.41546600284853247,-0.7201971514414303,-0.6968688812818568,1.4753723025934449
17481.0,4,4,1091.96,10,433,Champions,1.1119092789332128,-0.3818672233881988,-0.17406883671659726,1.8996005104708957,0.6254638899682624
17483.0,65,3,381.64,7,232,Loyal Customers,0.08658251016876646,-0.2740239481839658,0.19020683491863188,0.19828576689343966,0.05137738337765641
17486.0,261,1,376.97,5,122,At Risk,-1.5354335950866789,1.0859430047227905,-0.4944642084948499,-2.7370383577593893,-0.504339015272954
17489.0,59,2,361.52,7,232,Loyal Customers,-0.17916379112818084,-0.48422028463176686,-0.09279336644792796,-0.1907939594939404,0.6881719890240989
17490.0,1,7,1169.33,12,444,Champions,1.5995674136287366,-0.155775902921578,0.29555529819111925,2.6473731634470288,-0.2928163673137479
17491.0,1,10,2138.03,12,444,Champions,2.1933626673459603,0.18107151174945688,0.3027103601603851,3.5476742206377634,-0.7138847321142249
17492.0,248,1,288.62,5,122,At Risk,-1.6019757854095973,0.8934509372938699,-0.3493238625550915,-2.8061045596195755,-0.4783894748160527
17495.0,8,2,432.2600000000001,9,432,Loyal Customers,0.16031157934852963,-0.8748527054246228,-0.2078909627761249,0.4470693513240892,1.2770297715561008
17496.0,359,1,251.1,5,122,At Risk,-2.2184311119731865,1.8179514263141259,-0.23833521114645725,-4.009154916449116,-1.6607463972736185
17498.0,76,1,235.74,6,222,At Risk,-0.8513486959287796,-0.6633045109318707,-0.28809683863901303,-1.2515547497435642,1.1877896934055772
17499.0,290,1,460.1,5,122,At Risk,-1.5810516203755118,1.397551837506258,-0.5970462134033362,-2.8766489746494925,-0.7196172811027719
17501.0,221,2,259.35,6,132,At Risk,-1.1419950282529157,0.8267238848863552,0.1411582935051337,-2.042150675138573,-1.0886393936118854
17502.0,9,4,633.36,10,433,Champions,0.8200252872406606,-0.5005456121056602,0.13197652577555266,1.4457050804453093,0.3579937095521698
17503.0,3,2,478.91,10,433,Champions,0.2352330319698177,-0.8878741139391209,-0.26663686980612095,0.5726208863266656,1.3685326540980958
17504.0,206,9,1794.82,9,144,Loyal Customers,1.005742673010933,1.865726876828359,0.35897109873990296,1.2509856092886746,-2.667197543222613
17505.0,162,2,1006.94,7,133,Loyal Customers,-0.18574526433824046,0.7168836508876205,-0.6343121717767161,-0.4514128599602921,0.04963341408715468
17506.0,76,1,302.2,6,222,At Risk,-0.7298299060699541,-0.5895406249965954,-0.4266070657461757,-1.0676522523284517,1.2863474130189347
17507.0,262,2,574.73,7,133,Loyal Customers,-0.9547642303172119,1.420075631442707,-0.29079431787626386,-1.8585785800101655,-1.188836755782153
17508.0,281,1,387.31,5,122,At Risk,-1.620974063850358,1.2680183513072538,-0.503568922188023,-2.9151640555751706,-0.6966681332772588
17509.0,58,8,6115.14,10,244,Champions,2.240220195572774,0.8912830314114003,-0.48552846459987326,3.4788197972696047,-0.45748659000700254
17510.0,25,1,282.98,7,322,Loyal Customers,-0.5100645388107808,-1.0528389687541915,-0.4052561362791165,-0.6109540813447814,1.778114490930401
17511.0,3,28,12117.42,12,444,Champions,3.9412407655796797,1.1936337853994488,0.3818617302595611,6.193074519643651,-2.056356298020803
17512.0,51,8,1702.61,11,344,Champions,1.6470534501315712,0.44932121776925904,0.22789025002898802,2.598176019442452,-0.8955409599898801
17513.0,72,1,140.4,5,221,At Risk,-1.0846998373851502,-0.8517524179594084,-0.0007960487902973361,-1.5949662917433496,1.0231207498894144
17514.0,128,1,200.15,5,221,At Risk,-1.1882266795513727,-0.25939544372448564,-0.18129010680580662,-1.8879208414142081,0.5948909400722732
17515.0,31,4,403.17,8,332,Loyal Customers,0.48996105408796126,-0.4435001951841439,0.39092566467531875,0.8926580857504364,-0.0449513753576535
17516.0,15,5,654.91,11,443,Champions,0.9771845146075211,-0.3484566613390235,0.3124526899666267,1.6698998686261532,-0.06822318334912995
17517.0,309,1,128.44,4,121,Lost Customers,-2.298829507434737,1.1841487768333976,0.11981976166295426,-4.009148186621279,-1.4185744840809633
17519.0,17,6,1151.1,12,444,Champions,1.3880272274238687,-0.08709032683056367,0.1645894202546277,2.287597306499638,-0.18424886852828928
17520.0,54,1,441.29,6,222,At Risk,-0.43571980636678687,-0.6684107868958558,-0.6445747630489554,-0.5690170481183812,1.6601319260733525
17521.0,30,3,684.59,9,333,Loyal Customers,0.5458906077586618,-0.40471610640977146,-0.14676391464696437,0.9785626672787897,0.639064135555965
17522.0,2,5,649.76,11,443,Champions,1.0375302115762643,-0.46392571318637116,0.31296297411648233,1.7928615777727612,0.060638679000966
17523.0,11,2,263.43,9,432,Loyal Customers,-0.09700563754240267,-0.9959484789992298,0.06941489796769268,0.050353288886340365,1.049890105609244
17524.0,361,1,145.0,4,121,Lost Customers,-2.496571802604369,1.6725154745396826,0.06803607444475401,-4.434950952111695,-1.898627345954277
17525.0,360,1,295.5,5,122,At Risk,-2.14370013700372,1.8750143363346725,-0.32884578572512213,-3.8984931226928405,-1.606283477767609
17526.0,5,3,155.20000000000002,8,431,Loyal Customers,-0.057056839417160436,-1.0632147901311222,0.673748430723552,0.12692153664467545,0.3037335639252821
17527.0,54,4,712.4200000000001,8,233,Loyal Customers,0.6554197287941025,-0.07396430698842142,0.07973481319100813,1.0870854093637203,-0.05215057221434656
17528.0,1,8,2755.06,12,444,Champions,2.130298436752585,0.1576592873691976,-0.05640993121969631,3.451181908798668,-0.19622652194362175
17530.0,1,10,2098.42,12,444,Champions,2.1841829097046728,0.17549924925118762,0.3131736828873526,3.5337818805489634,-0.7213299673801428
17531.0,190,1,233.1,5,122,At Risk,-1.4199904677093849,0.32531955588524547,-0.24759819024588517,-2.3895464013866485,0.02576917907153157
17534.0,54,1,223.36,6,222,At Risk,-0.7690522014020591,-0.8707489832725555,-0.2646339671263828,-1.0734712151452537,1.3897829474001637
17535.0,280,1,164.4,4,121,Lost Customers,-2.0351774374269973,1.0048901626732105,-0.026119018454428797,-3.5395720936767487,-1.0264598765583335
17537.0,30,2,777.16,9,333,Loyal Customers,0.3392356504637342,-0.5088430924143806,-0.5290997212759335,0.6643083380704022,1.286899253321878
17538.0,26,1,92.66,6,321,At Risk,-1.0597746178010001,-1.3748219555130397,0.2159871857986421,-1.445300622884819,1.3261249812875817
17540.0,25,2,544.9,9,333,Loyal Customers,0.18983300016431123,-0.6580328873948712,-0.3321552739397021,0.450375232010884,1.1964642473787885
17542.0,270,1,141.55,4,121,Lost Customers,-2.0587969888658932,0.8735528073792299,0.054106115600595715,-3.550981339903049,-0.9841407014981417
17545.0,43,3,413.58,8,332,Loyal Customers,0.23463158810539936,-0.4415555307712788,0.13872322884067598,0.4758770756773415,0.306699218796537
17548.0,234,1,103.3,4,121,Lost Customers,-2.0344026659995866,0.4671609094888609,0.21819151510461918,-3.4264549103230384,-0.7430428472770902
17549.0,24,2,16.439999999999998,7,331,Loyal Customers,-1.496494510486456,-1.6933611600789724,1.5952942828462608,-2.099223191065435,-0.16508278379475055
17550.0,197,3,198.41,5,131,At Risk,-0.8855484400808584,0.6802754360319765,0.5946674401879298,-1.5941374319851236,-1.5485491428993827
17551.0,359,1,298.34,5,122,At Risk,-2.1340785638161677,1.8691547978078082,-0.33448240464525764,-3.8814985738585905,-1.5923323289670626
17552.0,60,4,859.27,8,233,Loyal Customers,0.7177076267452658,0.034045403798751046,-0.023244306082448686,1.1667483650392432,-0.03851749751081253
17554.0,1,5,1220.91,12,444,Champions,1.3518923752350824,-0.2848027466908788,-0.040024770041017885,2.2710404069683388,0.32174944571219666
17555.0,20,2,474.76,9,333,Loyal Customers,0.1469914329816172,-0.7425383682105027,-0.25667187670469843,0.39770812716148707,1.1924555246772905
17556.0,206,1,67.95,4,121,Lost Customers,-2.0993600146469915,0.10013101285126053,0.44147986506593756,-3.4566189687217,-0.6235942315038869
17557.0,14,3,525.01,10,433,Champions,0.4947991043517835,-0.6229293258552268,-0.0032437677079839313,0.9401797607823522,0.6959876817123262
17560.0,155,3,294.67,6,132,At Risk,-0.4846336927352504,0.4322376306873519,0.36156700120894064,-0.8851960284431764,-0.9651892161675708
17561.0,19,1,140.0,6,321,At Risk,-0.8242830929883751,-1.313774693790475,-0.015120006557162554,-1.0718805182423727,1.5601532542428664
17562.0,14,7,1078.82,11,443,Champions,1.495819124129483,-0.06665293210774942,0.34451639995141553,2.45872741342144,-0.45687986843990797
17564.0,24,3,409.36,8,332,Loyal Customers,0.32346254463087504,-0.6099335073942199,0.13874706388349717,0.6565489085162427,0.49554950494942696
17566.0,8,2,796.8100000000001,10,433,Champions,0.4601584769259488,-0.6928407517453411,-0.5496641315928661,0.9008476795210927,1.5202203636670224
17567.0,7,8,2775.57,12,444,Champions,2.1043010947888905,0.21207841867139007,-0.05875927426658262,3.3972369168959053,-0.25419712212555323
17569.0,332,1,242.6,5,122,At Risk,-2.101901913278791,1.5727868120098336,-0.22724016969676675,-3.7670968463065675,-1.400250838393945
17571.0,50,3,1082.7,9,333,Loyal Customers,0.6719593078710425,-0.09419054555008406,-0.39706617542756223,1.1206792519730107,0.6183604687097194
17572.0,71,4,206.85,6,231,At Risk,-0.0342363916707234,-0.2936969775397734,0.7752074718316375,0.0020119037842823654,-0.7160044795964575
17573.0,29,3,336.44,8,332,Loyal Customers,0.20267676390769154,-0.6247524935259868,0.2497703060391243,0.461587823846462,0.3668483949187193
17574.0,243,1,155.8,4,121,Lost Customers,-1.87862966924458,0.6670175696400097,-0.007335202079858972,-3.212615452814155,-0.6720314943396903
