CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
16680.0,43,1,149.7,0.6931471805599453,5.01529110563245,3,2,1,6,321,At Risk
16681.0,78,5,939.6400000000001,1.791759469228055,6.846560494653945,2,4,3,9,243,Loyal Customers
16682.0,5,5,363.42,1.791759469228055,5.898307048621732,4,4,2,10,442,Champions
16684.0,4,8,1357.74,2.1972245773362196,7.214313078702725,4,4,4,12,444,Champions
16685.0,61,1,227.82,0.6931471805599453,5.432935668272798,2,2,2,6,222,At Risk
16686.0,47,7,2376.23,2.0794415416798357,7.77369122330182,3,4,4,11,344,Champions
16688.0,1,4,1000.88,1.6094379124341003,6.909633513993909,4,3,3,10,433,Champions
16689.0,76,2,293.52,1.0986122886681098,5.685346912500516,2,2,2,6,222,At Risk
16690.0,72,2,156.43,1.0986122886681098,5.058980915026537,2,2,1,5,221,At Risk
16693.0,69,2,366.01,1.0986122886681098,5.905389095639754,2,2,2,6,222,At Risk
16696.0,135,4,462.3,1.6094379124341003,6.138374792422603,2,3,2,7,232,Loyal Customers
16697.0,241,1,50.85,0.6931471805599453,3.948354934675536,1,2,1,4,121,Lost Customers
16700.0,9,13,4800.46,2.6390573296152584,8.476675317313347,4,4,4,12,444,Champions
16701.0,9,12,2023.07,2.5649493574615367,7.612865614789547,4,4,4,12,444,Champions
16705.0,1,20,6634.37,3.044522437723423,8.8001697100947,4,4,4,12,444,Champions
16706.0,37,3,398.1,1.3862943611198906,5.989212012054688,3,3,2,8,332,Loyal Customers
16708.0,46,1,571.03,0.6931471805599453,6.349191437556921,3,2,3,8,323,Loyal Customers
16709.0,85,5,1667.8300000000002,1.791759469228055,7.419878061074377,2,4,4,10,244,Champions
16710.0,19,10,2137.4900000000002,2.3978952727983707,7.667855251481141,3,4,4,11,344,Champions
16711.0,3,3,273.03000000000003,1.3862943611198906,5.613237589445677,4,3,2,9,432,Loyal Customers
16712.0,18,10,2557.6,2.3978952727983707,7.847215512882935,4,4,4,12,444,Champions
16713.0,19,15,4720.2300000000005,2.772588722239781,8.459824637851424,3,4,4,11,344,Champions
16714.0,317,1,838.88,0.6931471805599453,6.733259024489449,1,2,3,6,123,At Risk
16715.0,78,1,99.39999999999999,0.6931471805599453,4.609162207257628,2,2,1,5,221,At Risk
16716.0,267,1,166.8,0.6931471805599453,5.122772794033106,1,2,1,4,121,Lost Customers
16717.0,24,6,3254.9300000000003,1.9459101490553132,8.08823322811983,3,4,4,11,344,Champions
16718.0,369,1,500.63,0.6931471805599453,6.217862796142687,1,2,3,6,123,At Risk
16719.0,15,7,1284.17,2.0794415416798357,7.158646284298857,4,4,4,12,444,Champions
16720.0,26,1,116.57,0.6931471805599453,4.76703390087965,3,2,1,6,321,At Risk
16721.0,262,1,292.47,0.6931471805599453,5.681775419393111,1,2,2,5,122,At Risk
16722.0,17,13,3271.29,2.6390573296152584,8.093245324602005,4,4,4,12,444,Champions
16723.0,108,1,246.99,0.6931471805599453,5.51338842277136,2,2,2,6,222,At Risk
16725.0,302,7,602.6800000000001,2.0794415416798357,6.403044256216001,1,4,3,8,143,Loyal Customers
16726.0,26,5,1155.43,1.791759469228055,7.05309295238611,3,4,4,11,344,Champions
16727.0,364,1,272.82,0.6931471805599453,5.61247095620561,1,2,2,5,122,At Risk
16728.0,46,4,845.17,1.6094379124341003,6.740720285045833,3,3,3,9,333,Loyal Customers
16729.0,38,21,6386.43,3.091042453358316,8.7620872755478,3,4,4,11,344,Champions
16730.0,52,3,627.87,1.3862943611198906,6.443924558074251,2,3,3,8,233,Loyal Customers
16732.0,32,1,540.33,0.6931471805599453,6.294029074399087,3,2,3,8,323,Loyal Customers
16734.0,52,3,465.91,1.3862943611198906,6.14613651961003,2,3,2,7,232,Loyal Customers
16735.0,79,5,2002.2,1.791759469228055,7.602501180905779,2,4,4,10,244,Champions
16738.0,298,1,3.75,0.6931471805599453,1.55814461804655,1,2,1,4,121,Lost Customers
16739.0,177,1,238.75,0.6931471805599453,5.479596713763548,1,2,2,5,122,At Risk
16743.0,29,7,2097.61,2.0794415416798357,7.64903049979394,3,4,4,11,344,Champions
16744.0,11,7,1046.8700000000001,2.0794415416798357,6.9545148113851445,4,4,3,11,443,Champions
16745.0,87,17,4431.13,2.8903717578961645,8.396635560126905,2,4,4,10,244,Champions
16746.0,5,18,5283.09,2.9444389791664403,8.57245569804826,4,4,4,12,444,Champions
16747.0,38,2,590.73,1.0986122886681098,6.383050449766315,3,2,3,8,323,Loyal Customers
16748.0,18,5,1515.9,1.791759469228055,7.324424057597627,4,4,4,12,444,Champions
16750.0,45,5,414.13,1.791759469228055,6.0285917241892655,3,4,2,9,342,Loyal Customers
16751.0,31,1,216.02,0.6931471805599453,5.379989515192062,3,2,2,7,322,Loyal Customers
16752.0,373,1,77.7,0.6931471805599453,4.365643155423357,1,2,1,4,121,Lost Customers
16753.0,58,1,198.92,0.6931471805599453,5.297917286526697,2,2,1,5,221,At Risk
16755.0,114,3,1177.94,1.3862943611198906,7.07237100865716,2,3,4,9,234,Loyal Customers
16756.0,215,1,213.9,0.6931471805599453,5.370172803648464,1,2,2,5,122,At Risk
16757.0,319,1,106.83000000000001,0.6931471805599453,4.680555912893981,1,2,1,4,121,Lost Customers
16758.0,65,1,207.86,0.6931471805599453,5.341664171051403,2,2,1,5,221,At Risk
16759.0,8,3,643.1,1.3862943611198906,6.467853993552845,4,3,3,10,433,Champions
16761.0,97,1,195.9,0.6931471805599453,5.28269598564508,2,2,1,5,221,At Risk
16762.0,20,3,1404.48,1.3862943611198906,7.248134160433887,3,3,4,10,334,Champions
16763.0,199,1,287.45,0.6931471805599453,5.664521760702899,1,2,2,5,122,At Risk
16764.0,4,13,2547.15,2.6390573296152584,7.843122884661028,4,4,4,12,444,Champions
16766.0,273,2,989.0,1.0986122886681098,6.897704943128636,1,2,3,6,123,At Risk
16767.0,31,10,3915.91,2.3978952727983707,8.273058356633927,3,4,4,11,344,Champions
16768.0,48,3,223.69,1.3862943611198906,5.414721674418139,3,3,2,8,332,Loyal Customers
16769.0,260,1,209.14000000000001,0.6931471805599453,5.34777397526063,1,2,2,5,122,At Risk
16770.0,58,5,696.0500000000001,1.791759469228055,6.546857144199097,2,4,3,9,243,Loyal Customers
16771.0,33,5,1823.39,1.791759469228055,7.509000963568412,3,4,4,11,344,Champions
16773.0,57,1,106.89,0.6931471805599453,4.681112189563248,2,2,1,5,221,At Risk
16774.0,68,4,590.12,1.6094379124341003,6.382019042480392,2,3,3,8,233,Loyal Customers
16775.0,10,11,1275.26,2.4849066497880004,7.151689204903614,4,4,4,12,444,Champions
16776.0,60,1,373.33,0.6931471805599453,5.925137761311185,2,2,2,6,222,At Risk
16777.0,80,2,138.05,1.0986122886681098,4.934833580679974,2,2,1,5,221,At Risk
16778.0,74,2,228.94,1.0986122886681098,5.4378184053255945,2,2,2,6,222,At Risk
16779.0,2,22,7674.4800000000005,3.1354942159291497,8.945786111216421,4,4,4,12,444,Champions
16780.0,100,2,389.74,1.0986122886681098,5.968042377163489,2,2,2,6,222,At Risk
16781.0,372,1,216.8,0.6931471805599453,5.38357721049886,1,2,2,5,122,At Risk
16782.0,10,13,1798.3000000000002,2.6390573296152584,7.4951529793584735,4,4,4,12,444,Champions
16784.0,20,1,107.6,0.6931471805599453,4.687671407499835,3,2,1,6,321,At Risk
16788.0,123,2,579.03,1.0986122886681098,6.363079826340749,2,2,3,7,223,Loyal Customers
16789.0,8,1,80.80000000000001,0.6931471805599453,4.404277243608702,4,2,1,7,421,Loyal Customers
16790.0,4,6,1485.38,1.9459101490553132,7.3040989126407405,4,4,4,12,444,Champions
16791.0,29,7,1430.38,2.0794415416798357,7.266394292872106,3,4,4,11,344,Champions
16792.0,282,1,87.67999999999999,0.6931471805599453,4.4850343847481104,1,2,1,4,121,Lost Customers
16793.0,57,1,226.84,0.6931471805599453,5.428643628223611,2,2,2,6,222,At Risk
16794.0,1,10,1143.05,2.3978952727983707,7.042329877278357,4,4,4,12,444,Champions
16795.0,365,1,392.18,0.6931471805599453,5.974267522279461,1,2,2,5,122,At Risk
16796.0,89,1,305.62,0.6931471805599453,5.725609195882308,2,2,2,6,222,At Risk
16800.0,11,1,856.82,0.6931471805599453,6.754394287269128,4,2,3,9,423,Loyal Customers
16801.0,163,4,909.53,1.6094379124341003,6.814026847554018,1,3,3,7,133,Loyal Customers
16803.0,65,1,332.3,0.6931471805599453,5.8090429853136945,2,2,2,6,222,At Risk
16804.0,23,3,445.84000000000003,1.3862943611198906,6.102200588702647,3,3,2,8,332,Loyal Customers
16805.0,174,2,365.31,1.0986122886681098,5.90347996943943,1,2,2,5,122,At Risk
16806.0,103,4,637.99,1.6094379124341003,6.459888804802811,2,3,3,8,233,Loyal Customers
16807.0,143,3,934.69,1.3862943611198906,6.841284225038695,2,3,3,8,233,Loyal Customers
16808.0,99,2,222.97,1.0986122886681098,5.411512114314379,2,3,2,7,232,Loyal Customers
16809.0,23,5,882.59,1.791759469228055,6.783993154143759,3,4,3,10,343,Champions
16810.0,192,1,289.64,0.6931471805599453,5.672085387912946,1,2,2,5,122,At Risk
16811.0,5,2,464.23,1.0986122886681098,6.142531906957312,4,3,2,9,432,Loyal Customers
16812.0,361,1,204.15,0.6931471805599453,5.323741418888195,1,2,1,4,121,Lost Customers
16813.0,8,10,1426.37,2.3978952727983707,7.263588869081969,4,4,4,12,444,Champions
16814.0,14,21,4975.78,3.091042453358316,8.512538374546216,4,4,4,12,444,Champions
16816.0,103,4,401.16,1.6094379124341003,5.99685001938432,2,3,2,7,232,Loyal Customers
16817.0,3,9,1262.71,2.302585092994046,7.1418071180038805,4,4,4,12,444,Champions
16818.0,11,11,3091.15,2.4849066497880004,8.03662192082041,4,4,4,12,444,Champions
16820.0,96,1,415.94,0.6931471805599453,6.032942326554291,2,2,2,6,222,At Risk
16823.0,227,1,269.68,0.6931471805599453,5.600937311364024,1,2,2,5,122,At Risk
16824.0,16,2,402.74,1.0986122886681098,6.000771106428282,4,3,2,9,432,Loyal Customers
16825.0,39,2,521.48,1.0986122886681098,6.258586705594402,3,3,3,9,333,Loyal Customers
16826.0,51,1,279.45,0.6931471805599453,5.636395455954346,3,2,2,7,322,Loyal Customers
16828.0,112,1,113.5,0.6931471805599453,4.740574822994295,2,2,1,5,221,At Risk
16829.0,157,1,181.32,0.6931471805599453,5.205763384937429,1,2,1,4,121,Lost Customers
16830.0,39,1,325.91,0.6931471805599453,5.789684903656904,3,2,2,7,322,Loyal Customers
16832.0,217,1,39.0,0.6931471805599453,3.6888794541139363,1,2,1,4,121,Lost Customers
16833.0,1,4,1021.53,1.6094379124341003,6.930035227339852,4,3,3,10,433,Champions
16834.0,228,1,413.46,0.6931471805599453,6.026976468109342,1,2,2,5,122,At Risk
16835.0,128,2,133.15,1.0986122886681098,4.8989585768716335,2,3,1,6,231,At Risk
16836.0,40,2,175.55,1.0986122886681098,5.173604122374395,3,3,1,7,331,Loyal Customers
16837.0,31,9,2083.25,2.302585092994046,7.6421643572907225,3,4,4,11,344,Champions
16838.0,197,2,353.9,1.0986122886681098,5.871836059652451,1,3,2,6,132,At Risk
16839.0,9,29,3731.29,3.4011973816621555,8.22477726527194,4,4,4,12,444,Champions
16841.0,37,6,1692.7,1.9459101490553132,7.434670763897076,3,4,4,11,344,Champions
16842.0,101,3,935.49,1.3862943611198906,6.842138843770539,2,3,3,8,233,Loyal Customers
16843.0,43,16,7099.72,2.833213344056216,8.867951466338623,3,4,4,11,344,Champions
16846.0,50,1,197.82,0.6931471805599453,5.292399892783999,3,2,1,6,321,At Risk
16847.0,43,1,176.94,0.6931471805599453,5.181446414816621,3,2,1,6,321,At Risk
16848.0,53,1,281.42,0.6931471805599453,5.643395324641106,2,2,2,6,222,At Risk
16849.0,187,1,84.77000000000001,0.6931471805599453,4.45166929500233,1,2,1,4,121,Lost Customers
16850.0,334,1,317.29,0.6931471805599453,5.762962916892232,1,2,2,5,122,At Risk
16851.0,4,3,322.29,1.3862943611198906,5.778549753229196,4,3,2,9,432,Loyal Customers
16852.0,10,2,70.96000000000001,1.0986122886681098,4.2761104090823325,4,3,1,8,431,Loyal Customers
16855.0,24,2,285.8,1.0986122886681098,5.658785108725465,3,3,2,8,332,Loyal Customers
16856.0,15,1,35.400000000000006,0.6931471805599453,3.594568774642695,4,2,1,7,421,Loyal Customers
16858.0,369,1,320.04,0.6931471805599453,5.771565725958661,1,2,2,5,122,At Risk
16859.0,145,2,587.63,1.0986122886681098,6.37779780290012,1,3,3,7,133,Loyal Customers
16861.0,60,2,112.80000000000001,1.0986122886681098,4.73444252169223,2,3,1,6,231,At Risk
16863.0,31,2,438.88,1.0986122886681098,6.086501962442734,3,3,2,8,332,Loyal Customers
16866.0,141,3,108.24000000000001,1.3862943611198906,4.693547296605504,2,3,1,6,231,At Risk
16869.0,23,4,699.09,1.6094379124341003,6.551208898207379,3,3,3,9,333,Loyal Customers
16871.0,22,6,2267.2400000000002,1.9459101490553132,7.726759479354911,3,4,4,11,344,Champions
16873.0,5,6,5218.74,1.9459101490553132,8.560202871207085,4,4,4,12,444,Champions
16875.0,67,5,1643.83,1.791759469228055,7.405392314394123,2,4,4,10,244,Champions
16877.0,12,6,779.87,1.9459101490553132,6.660408682719759,4,4,3,11,443,Champions
16878.0,84,1,13.3,0.6931471805599453,2.6602595372658615,2,2,1,5,221,At Risk
16880.0,31,7,821.12,2.0794415416798357,6.711886369802808,3,4,3,10,343,Champions
16882.0,67,3,529.47,1.3862943611198906,6.2737634060308745,2,3,3,8,233,Loyal Customers
16883.0,187,2,213.03,1.0986122886681098,5.366116192112472,1,3,2,6,132,At Risk
16884.0,38,2,399.96,1.0986122886681098,5.993861671707704,3,3,2,8,332,Loyal Customers
16885.0,15,3,338.41,1.3862943611198906,5.827208816125654,4,3,2,9,432,Loyal Customers
16887.0,35,1,170.13,0.6931471805599453,5.14242350158936,3,2,1,6,321,At Risk
16889.0,195,3,1273.84,1.3862943611198906,7.150575959521895,1,3,4,8,134,Loyal Customers
16891.0,2,5,653.7,1.791759469228055,6.484177115447046,4,4,3,11,443,Champions
16892.0,1,5,375.34000000000003,1.791759469228055,5.930492990116498,4,4,2,10,442,Champions
16893.0,367,1,126.03,0.6931471805599453,4.844423279035369,1,2,1,4,121,Lost Customers
16895.0,65,1,191.99,0.6931471805599453,5.2626383740910185,2,2,1,5,221,At Risk
16897.0,299,2,154.23000000000002,1.0986122886681098,5.044907888038352,1,3,1,5,131,At Risk
16898.0,26,3,449.32,1.3862943611198906,6.109958441155771,3,3,2,8,332,Loyal Customers
16899.0,8,6,812.11,1.9459101490553132,6.700866401748422,4,4,3,11,443,Champions
16900.0,17,3,753.9,1.3862943611198906,6.626585290145579,4,3,3,10,433,Champions
16902.0,116,1,1094.69,0.6931471805599453,6.999139580783956,2,2,3,7,223,Loyal Customers
16903.0,29,1,336.84,0.6931471805599453,5.822572410625688,3,2,2,7,322,Loyal Customers
16904.0,4,14,2712.55,2.70805020110221,7.906013019720281,4,4,4,12,444,Champions
16905.0,5,7,2084.34,2.0794415416798357,7.6426871904828735,4,4,4,12,444,Champions
16906.0,82,4,344.26,1.6094379124341003,5.844297756388403,2,3,2,7,232,Loyal Customers
16907.0,29,5,768.2,1.791759469228055,6.645351013714625,3,4,3,10,343,Champions
16909.0,72,1,213.72,0.6931471805599453,5.369334853783317,2,2,2,6,222,At Risk
16910.0,4,8,1137.51,2.1972245773362196,7.037475668952264,4,4,4,12,444,Champions
16912.0,29,11,1710.88,2.4849066497880004,7.445347460787082,3,4,4,11,344,Champions
16913.0,290,1,53.44,0.6931471805599453,3.9970991777832654,1,2,1,4,121,Lost Customers
16914.0,36,1,128.61,0.6931471805599453,4.864529941435284,3,2,1,6,321,At Risk
16915.0,9,5,305.63,1.791759469228055,5.725641809009095,4,4,2,10,442,Champions
16916.0,24,2,512.03,1.0986122886681098,6.240334322993072,3,3,3,9,333,Loyal Customers
16917.0,277,1,121.9,0.6931471805599453,4.811371016571989,1,2,1,4,121,Lost Customers
16918.0,50,6,923.52,1.9459101490553132,6.829274683908488,3,4,3,10,343,Champions
16919.0,156,11,1597.0,2.4849066497880004,7.37650812632622,1,4,4,9,144,Loyal Customers
16921.0,61,1,161.54,0.6931471805599453,5.090924125325059,2,2,1,5,221,At Risk
16923.0,12,17,5390.79,2.8903717578961645,8.592632705246167,4,4,4,12,444,Champions
16924.0,21,3,698.25,1.3862943611198906,6.5500083320820695,3,3,3,9,333,Loyal Customers
16926.0,371,1,33.45,0.6931471805599453,3.539508997459668,1,2,1,4,121,Lost Customers
16927.0,276,2,139.85,1.0986122886681098,4.947695494322382,1,3,1,5,131,At Risk
16928.0,80,17,1900.12,2.8903717578961645,7.550198465167377,2,4,4,10,244,Champions
16929.0,4,7,1211.81,2.0794415416798357,7.1006952602367,4,4,4,12,444,Champions
16930.0,26,3,293.83,1.3862943611198906,5.68639891904532,3,3,2,8,332,Loyal Customers
16931.0,5,21,4214.75,3.091042453358316,8.346582790550293,4,4,4,12,444,Champions
16932.0,53,1,145.44,0.6931471805599453,4.986615788252036,2,2,1,5,221,At Risk
16933.0,1,2,452.36,1.0986122886681098,6.116686511861364,4,3,2,9,432,Loyal Customers
16934.0,55,2,786.38,1.0986122886681098,6.66871097813625,2,3,3,8,233,Loyal Customers
16936.0,26,1,246.89000000000001,0.6931471805599453,5.512985099381202,3,2,2,7,322,Loyal Customers
16938.0,9,4,1737.19,1.6094379124341003,7.460599620908914,4,3,4,11,434,Champions
16940.0,52,3,2879.89,1.3862943611198906,7.965854553168521,2,3,4,9,234,Loyal Customers
16942.0,13,9,1519.79,2.302585092994046,7.3269852156660145,4,4,4,12,444,Champions
16943.0,212,3,431.18,1.3862943611198906,6.0688421681293265,1,3,2,6,132,At Risk
16945.0,22,19,4126.04,2.995732273553991,8.325315721976027,3,4,4,11,344,Champions
16947.0,236,1,339.48,0.6931471805599453,5.830356386713225,1,2,2,5,122,At Risk
16948.0,139,3,212.89999999999998,1.3862943611198906,5.36550861608836,2,3,2,7,232,Loyal Customers
16949.0,4,6,674.72,1.9459101490553132,6.515778789054528,4,4,3,11,443,Champions
16950.0,57,3,741.3000000000001,1.3862943611198906,6.609753474123502,2,3,3,8,233,Loyal Customers
16951.0,135,3,1125.06,1.3862943611198906,7.026480093248018,2,3,3,8,233,Loyal Customers
16952.0,109,2,101.75999999999999,1.0986122886681098,4.632396172241683,2,3,1,6,231,At Risk
16953.0,30,1,20.8,0.6931471805599453,3.0819099697950434,3,2,1,6,321,At Risk
16954.0,1,7,1026.71,2.0794415416798357,6.935088305049776,4,4,3,11,443,Champions
16955.0,185,4,373.87,1.6094379124341003,5.926579299200965,1,3,2,6,132,At Risk
16956.0,18,1,225.04,0.6931471805599453,5.420711974761643,4,2,2,8,422,Loyal Customers
16957.0,239,2,376.84000000000003,1.0986122886681098,5.934470825587861,1,3,2,6,132,At Risk
16959.0,87,1,117.35000000000001,0.6931471805599453,4.773646335959993,2,2,1,5,221,At Risk
16960.0,39,3,488.6,1.3862943611198906,6.193588731198116,3,3,3,9,333,Loyal Customers
16961.0,116,1,234.17000000000002,0.6931471805599453,5.46030865686874,2,2,2,6,222,At Risk
16963.0,187,1,110.55000000000001,0.6931471805599453,4.714472920878541,1,2,1,4,121,Lost Customers
16965.0,227,1,117.4,0.6931471805599453,4.774068722449905,1,2,1,4,121,Lost Customers
16966.0,45,2,116.05,1.0986122886681098,4.76260119393692,3,3,1,7,331,Loyal Customers
16967.0,189,1,305.09999999999997,0.6931471805599453,5.723911845951367,1,2,2,5,122,At Risk
16968.0,4,2,370.73,1.0986122886681098,5.918167784296512,4,3,2,9,432,Loyal Customers
16969.0,39,3,522.2,1.3862943611198906,6.259963800142989,3,3,3,9,333,Loyal Customers
16971.0,38,1,116.21000000000001,0.6931471805599453,4.763967197735089,3,2,1,6,321,At Risk
16978.0,78,1,294.43,0.6931471805599453,5.688431922151257,2,2,2,6,222,At Risk
16979.0,4,6,1137.3300000000002,1.9459101490553132,7.037317555074807,4,4,4,12,444,Champions
16980.0,255,2,789.01,1.0986122886681098,6.672045603608801,1,3,3,7,133,Loyal Customers
16982.0,61,1,384.06,0.6931471805599453,5.95339916630119,2,2,2,6,222,At Risk
16983.0,13,7,1540.13,2.0794415416798357,7.3402711925666155,4,4,4,12,444,Champions
16984.0,88,2,2956.29,1.0986122886681098,7.992028587414342,2,3,4,9,234,Loyal Customers
16985.0,17,9,3875.84,2.302585092994046,8.2627756677969,4,4,4,12,444,Champions
16986.0,30,1,20.8,0.6931471805599453,3.0819099697950434,3,2,1,6,321,At Risk
16987.0,3,6,879.6,1.9459101490553132,6.780603493321654,4,4,3,11,443,Champions
16988.0,5,1,67.87,0.6931471805599453,4.232220669556607,4,2,1,7,421,Loyal Customers
16989.0,7,3,110.55000000000001,1.3862943611198906,4.714472920878541,4,3,1,8,431,Loyal Customers
16992.0,11,5,1302.16,1.791759469228055,7.172547363139673,4,4,4,12,444,Champions
16996.0,30,6,1335.2800000000002,1.9459101490553132,7.197644912975918,3,4,4,11,344,Champions
16997.0,288,2,117.0,1.0986122886681098,4.770684624465665,1,3,1,5,131,At Risk
16998.0,150,3,105.4,1.3862943611198906,4.667205576907544,1,3,1,5,131,At Risk
16999.0,23,2,289.92,1.0986122886681098,5.67304831528634,3,3,2,8,332,Loyal Customers
17001.0,1,11,3317.1600000000003,2.4849066497880004,8.10716569140813,4,4,4,12,444,Champions
17002.0,86,3,801.3,1.3862943611198906,6.68748260275961,2,3,3,8,233,Loyal Customers
17004.0,46,2,665.64,1.0986122886681098,6.5022501700739515,3,3,3,9,333,Loyal Customers
17006.0,5,4,703.9300000000001,1.6094379124341003,6.558098507102471,4,3,3,10,433,Champions
17007.0,51,6,675.91,1.9459101490553132,6.5175383246363445,3,4,3,10,343,Champions
17010.0,18,1,171.96,0.6931471805599453,5.153060353890898,4,2,1,7,421,Loyal Customers
17011.0,30,1,270.9,0.6931471805599453,5.605434351638425,3,2,2,7,322,Loyal Customers
17014.0,8,3,487.88,1.3862943611198906,6.19211706058666,4,3,3,10,433,Champions
17015.0,29,3,1747.79,1.3862943611198906,7.466679399199155,3,3,4,10,334,Champions
17017.0,3,19,5224.44,2.995732273553991,8.56129428381382,4,4,4,12,444,Champions
17018.0,41,2,748.5,1.0986122886681098,6.619406317542652,3,3,3,9,333,Loyal Customers
17019.0,11,4,1129.81,1.6094379124341003,7.030689469077115,4,3,3,10,433,Champions
17022.0,31,1,71.0,0.6931471805599453,4.276666119016055,3,2,1,6,321,At Risk
17024.0,45,3,95.85,1.3862943611198906,4.573163389853005,3,3,1,7,331,Loyal Customers
17025.0,61,3,236.45,1.3862943611198906,5.469957074995131,2,3,2,7,232,Loyal Customers
17026.0,370,1,20.4,0.6931471805599453,3.0633909220278057,1,2,1,4,121,Lost Customers
17027.0,79,6,830.99,1.9459101490553132,6.723820421518208,2,4,3,9,243,Loyal Customers
17030.0,64,1,115.95,0.6931471805599453,4.761746493030188,2,2,1,5,221,At Risk
17031.0,12,2,317.95,1.0986122886681098,5.765034350687964,4,3,2,9,432,Loyal Customers
17033.0,86,3,617.76,1.3862943611198906,6.427717475368464,2,3,3,8,233,Loyal Customers
17034.0,16,3,585.07,1.3862943611198906,6.373439236367876,4,3,3,10,433,Champions
17035.0,246,2,347.08000000000004,1.0986122886681098,5.852432338412425,1,3,2,6,132,At Risk
17037.0,88,1,1182.32,0.6931471805599453,7.076079326132238,2,2,4,8,224,Loyal Customers
17038.0,30,1,88.25,0.6931471805599453,4.491441420659749,3,2,1,6,321,At Risk
17040.0,138,1,159.78,0.6931471805599453,5.0800369708998145,2,2,1,5,221,At Risk
17041.0,27,3,964.65,1.3862943611198906,6.872801449718608,3,3,3,9,333,Loyal Customers
17042.0,3,5,967.48,1.791759469228055,6.875727832143377,4,4,3,11,443,Champions
17043.0,32,4,1144.98,1.6094379124341003,7.044015445115416,3,3,4,10,334,Champions
17045.0,113,2,210.24,1.0986122886681098,5.352994927838733,2,3,2,7,232,Loyal Customers
17046.0,157,1,248.6,0.6931471805599453,5.519859636495273,1,2,2,5,122,At Risk
17047.0,85,3,882.9,1.3862943611198906,6.784343934066902,2,3,3,8,233,Loyal Customers
17048.0,118,3,772.25,1.3862943611198906,6.650602411565179,2,3,3,8,233,Loyal Customers
17049.0,3,9,4305.34,2.302585092994046,8.367843634398431,4,4,4,12,444,Champions
17050.0,96,6,2667.04,1.9459101490553132,7.889099399426876,2,4,4,10,244,Champions
17051.0,194,1,237.19,0.6931471805599453,5.473068674511823,1,2,2,5,122,At Risk
17052.0,28,1,364.74,0.6931471805599453,5.901922698446487,3,2,2,7,322,Loyal Customers
17053.0,131,1,373.08000000000004,0.6931471805599453,5.924469678283704,2,2,2,6,222,At Risk
17054.0,28,5,795.28,1.791759469228055,6.679950882785732,3,4,3,10,343,Champions
17058.0,82,3,965.5400000000001,1.3862943611198906,6.873722684237929,2,3,3,8,233,Loyal Customers
17059.0,30,5,2563.81,1.791759469228055,7.849639680787176,3,4,4,11,344,Champions
17060.0,266,1,50.400000000000006,0.6931471805599453,3.9396381724611196,1,2,1,4,121,Lost Customers
17061.0,74,7,1653.0,2.0794415416798357,7.4109518755836366,2,4,4,10,244,Champions
17062.0,314,4,498.08,1.6094379124341003,6.212766403542821,1,3,3,7,133,Loyal Customers
17063.0,21,7,1276.7,2.0794415416798357,7.152816865597278,3,4,4,11,344,Champions
17064.0,59,3,685.2,1.3862943611198906,6.53116913042435,2,3,3,8,233,Loyal Customers
17068.0,12,21,4238.99,3.091042453358316,8.352316189732656,4,4,4,12,444,Champions
17069.0,28,9,2422.9500000000003,2.302585092994046,7.793153719913758,3,4,4,11,344,Champions
17070.0,114,1,292.24,0.6931471805599453,5.680991386355386,2,2,2,6,222,At Risk
17071.0,28,9,1836.0800000000002,2.302585092994046,7.51593263353199,3,4,4,11,344,Champions
17073.0,18,4,1143.02,1.6094379124341003,7.042303654304408,4,3,4,11,434,Champions
17075.0,18,4,624.52,1.6094379124341003,6.438583303816259,4,3,3,10,433,Champions
17076.0,36,3,386.96,1.3862943611198906,5.960902241525342,3,3,2,8,332,Loyal Customers
17078.0,36,2,262.28000000000003,1.0986122886681098,5.573218104635084,3,3,2,8,332,Loyal Customers
17079.0,78,1,118.80000000000001,0.6931471805599453,4.785823685681349,2,2,1,5,221,At Risk
17080.0,22,1,125.4,0.6931471805599453,4.839451481712757,3,2,1,6,321,At Risk
17081.0,25,2,211.76,1.0986122886681098,5.360164769874117,3,3,2,8,332,Loyal Customers
17082.0,33,2,1408.1000000000001,1.0986122886681098,7.25070648170106,3,3,4,10,334,Champions
17083.0,109,3,1219.0,1.3862943611198906,7.106606137727303,2,3,4,9,234,Loyal Customers
17084.0,35,2,2289.9,1.0986122886681098,7.736700032439303,3,3,4,10,334,Champions
17085.0,123,5,1370.95,1.791759469228055,7.223988364473075,2,4,4,10,244,Champions
17086.0,7,6,1307.9,1.9459101490553132,7.176942368797674,4,4,4,12,444,Champions
17088.0,28,4,1651.6100000000001,1.6094379124341003,7.410111135319816,3,3,4,10,334,Champions
17090.0,4,5,1416.04,1.791759469228055,7.256325467944341,4,4,4,12,444,Champions
17091.0,3,9,3421.37,2.302585092994046,8.13808857251132,4,4,4,12,444,Champions
17092.0,50,4,1638.19,1.6094379124341003,7.401957496369234,3,3,4,10,334,Champions
17094.0,322,1,254.3,0.6931471805599453,5.542439324247439,1,2,2,5,122,At Risk
17095.0,23,3,1184.91,1.3862943611198906,7.078265691349397,3,3,4,10,334,Champions
17096.0,15,4,771.84,1.6094379124341003,6.650072041393183,4,3,3,10,433,Champions
